label,type,family,covars,n_tests,mean_mae_rate,sd_mae_rate,mean_rmse_rate,mean_mae_log,mean_cor_rate,mean_mae_count,sd_mae_count,mean_rmse_count,mean_cor_count,mean_zero_acc,skill_mae_rate,skill_rmse_rate,skill_mae_count,skill_rmse_count,rank_rate,rank_count
"Single GPD (basin_year, no log)",single,gpd,basin_year,25,3.5628134330602292,4.348198488597559,72.76001392243185,1.076442127619679,0.00025116256818277885,11298.96097369784,28278.506884760664,419369.84036157577,0.013250935237206296,0.721475054229935,0.3340465899532099,-3.85044248625233,-3.578484933668822,-51.336575910029275,410.0,568.0
"Single GPD (island, log(max_wind_speed) & log(sdi))",single,gpd,island,25,1.600848450880754,0.8996689255605999,15.004335896838285,1.1265466127405552,0.023891367070474578,759.4278641243216,412.6729218766689,8168.791745892702,0.08521767171496622,0.7051337671728127,0.700772856939507,-0.0002426386230813815,0.6922700200314469,-0.019450013223472506,73.0,531.0
"Single GPD (island, log(max_wind_speed))",single,gpd,island,25,1.6840439298963354,0.9483758877696683,15.38734010048752,1.13080057832556,0.012151366245607496,1059.4587532660441,648.4133327310348,12378.119036009271,0.054796287194121523,0.7093275488069414,0.6852221372647711,-0.025775067242102656,0.5706936282934492,-0.5447662282841503,118.0,539.0
"Single GPD (island, log(sdi))",single,gpd,island,25,1.6758366004635616,0.9145520576198231,15.254613792066886,1.1404870583708913,0.029201493141338655,912.4465007765195,442.93064547372427,9692.421051510826,0.1195546567483526,0.7055676066522053,0.6867562335978588,-0.016927057316029837,0.6302648919392709,-0.2095961161084008,111.0,535.0
"Single GPD (island, no log)",single,gpd,island,25,1.8115513122706774,1.0800704310670843,16.67240186649926,1.143028594865055,0.01874234994901398,1267.1524904783223,907.5617453526137,16415.152462872316,0.08106807554044144,0.7084598698481562,0.6613887320939039,-0.11144187585441023,0.48653344322356684,-1.0485804897345599,206.0,543.0
"Single GPD (island_basin, log(max_wind_speed) & log(sdi))",single,gpd,island_basin,25,3.1242504634107533,4.060189288722006,67.0034369608008,1.0667509393901549,0.003443106392329461,5173.0037625765235,6544.2450573273,112662.37754573839,0.04333130460305429,0.718293564714389,0.41602183526024583,-3.4666884987964766,-1.0961679435748546,-13.060055128292344,384.0,553.0
"Single GPD (island_basin, log(max_wind_speed))",single,gpd,island_basin,25,4.0672839870026385,7.585284888529106,122.6424823604446,1.0745844256292882,-0.0009159257743299269,5788.030560709765,7119.003361937074,121563.32037135385,0.027103175015311093,0.7203181489515545,0.23975204100244496,-7.175786053239806,-1.345384746395093,-14.170876234221202,420.0,558.0
"Single GPD (island_basin, log(sdi))",single,gpd,island_basin,25,3.7465023262681068,5.994070671655507,97.950925675432,1.0855365599561948,0.002294984112135899,5596.492990313502,6892.455231022784,119259.14035031345,0.05515716891699483,0.7200289226319595,0.2997118578326917,-5.529758666214122,-1.267771248806047,-13.883318854134975,417.0,557.0
"Single GPD (island_basin, no log)",single,gpd,island_basin,25,4.6640770253356765,8.861981753292298,143.3342571518313,1.0899396254740572,-0.0004956791517606822,6609.002908482035,8087.956139722866,142593.78015228838,0.03500338345840878,0.7191612436731742,0.12820077219836978,-8.555173688749381,-1.6780533460994342,-16.795438491246454,429.0,561.0
"Single GPD (island_year, log(max_wind_speed) & log(sdi))",single,gpd,island_year,25,2.1696770612752325,3.1370387650164395,45.22099030363155,1.1421541848393142,-0.003049420947668434,2121.039353178032,6902.572489862242,106584.68691438803,0.001720641756367539,0.6996384671005061,0.5944486387502308,-2.0145927799433285,0.14052745691836033,-12.301570644021629,250.0,547.0
"Single GPD (island_year, log(max_wind_speed))",single,gpd,island_year,25,1.886170762195553,1.3108552109243412,23.54040666619594,1.140366164259318,-0.0020678825696211433,1500.2495892293405,2493.228426698978,45570.32078742267,0.006335440202369956,0.7055676066522053,0.6474410252978724,-0.5692876139235086,0.3920794879264565,-4.68709125834852,220.0,545.0
"Single GPD (island_year, log(sdi))",single,gpd,island_year,25,1.6687110946756496,0.9393852228920877,15.622696270056272,1.1395298493493073,0.01815828061169854,859.6349996847376,687.7936808894721,11276.754014956867,0.07558389837617281,0.7012292118582791,0.6880881177862745,-0.04146475038997699,0.6516647943405645,-0.4073179225613015,108.0,534.0
"Single GPD (island_year, no log)",single,gpd,island_year,25,1.7792023892530424,1.0966457406170191,16.722783985142062,1.14481901450073,0.03292482005330551,1245.1279158038956,1138.6332919971196,19092.431842767346,0.05199538836875953,0.7057122198120029,0.66743532308153,-0.11480052788920725,0.49545808537004954,-1.3826999757172018,197.0,542.0
"Single GPD (island_basin_year, log(max_wind_speed) & log(sdi))",single,gpd,island_basin_year,25,2.1770916703947822,1.151187470390288,20.710063070593012,1.0752721450740188,0.042440090822839296,6168.350442833463,8155.846179698122,153240.32869497646,0.050234009879179406,0.716413593637021,0.5930627159900017,-0.3806067975421341,-1.4994952751712782,-18.12410794325996,255.0,559.0
"Single GPD (island_basin_year, log(max_wind_speed))",single,gpd,island_basin_year,25,2.9741319674031357,3.364036865390765,58.09029464358966,1.0730381294238485,0.0023854985140150616,4804.217017801526,5221.644744952761,97869.82703123138,0.0348381662383499,0.7174258857556037,0.444081661070855,-2.8725065869086635,-0.9467307910243135,-11.213972343135596,374.0,551.0
"Single GPD (island_basin_year, log(sdi))",single,gpd,island_basin_year,25,2.682593970289512,2.6375886629179472,42.65746641531024,1.0803770123689425,0.01991015194467225,8688.845674658121,12307.693046972607,222473.98386848913,0.05848926675169776,0.7171366594360087,0.4985753153089513,-1.8436991185472165,-2.5208324999972316,-26.7643393113365,338.0,566.0
"Single GPD (island_basin_year, no log)",single,gpd,island_basin_year,25,3.170914686136692,3.7109783747056535,62.69027135885019,1.0839132603634292,-5.471757065383292e-05,5442.8536992207855,5710.212576932366,111959.28391234492,0.02302167127009339,0.7191612436731742,0.40729945929658806,-3.1791574696209377,-1.205514623517665,-12.97231035083236,388.0,555.0
"Single ZIGPD (base, log(max_wind_speed) & log(sdi))",single,zigpd,base,25,1.8060265640657827,0.8591845326687051,15.639276258013252,1.3692584727014436,0.38793289068491243,269.29825768885854,306.2237486308257,5291.316792874765,0.016340271623428645,0.6322487346348518,0.6624214061240844,-0.04257003162444484,0.8908768674958807,0.3396535078546957,205.0,10.0
"Single ZIGPD (base, log(max_wind_speed))",single,zigpd,base,25,1.708320368616835,0.8534767211178289,15.274570710768748,1.3502487703840222,0.5413408064579586,276.6405869282559,306.3318549188515,5292.983850535406,0.023984025550991096,0.6439624005784527,0.6806844376480325,-0.018257456819105622,0.8879016608482189,0.3394454621599282,126.0,17.0
"Single ZIGPD (base, log(sdi))",single,zigpd,base,25,2.7916735311850025,1.7094719236995148,32.91261828489543,1.3344059433856787,0.36672216330685103,258.48177284310356,306.57115814842564,5287.7060871306585,0.03577061512198191,0.6203904555314533,0.47818639882213887,-1.1940727256189398,0.8952598468704291,0.3401041172144491,362.0,3.0
"Single ZIGPD (base, no log)",single,zigpd,base,25,2.6899059335355884,1.919474232420408,32.27542414986952,1.3208819238295308,0.44804633394710514,263.76834897602856,308.13548178049575,5287.350230808264,0.04253501495448983,0.6286334056399132,0.4972085788942189,-1.1515950880003523,0.8931176579353904,0.34014852742147306,340.0,7.0
"Single ZIGPD (basin, log(max_wind_speed) & log(sdi))",single,zigpd,basin,25,1.6958261080678914,0.8508221914441927,15.056715698741977,1.410644696272847,0.2777865590460833,296.5767331505711,303.171980244484,5293.665776988647,0.03942130937514975,0.6334056399132321,0.683019837908224,-0.0037344633614053713,0.8798232768864751,0.33936035900717343,121.0,32.0
"Single ZIGPD (basin, log(max_wind_speed))",single,zigpd,basin,25,1.6552561197497533,0.8452304689228527,14.97414554759172,1.3967335538395333,0.5236312516144244,293.84323716440315,304.36172771785414,5292.602129448277,0.04038262288581412,0.641648590021692,0.6906030927077367,0.0017699579222746342,0.8809309247682625,0.33949310024147406,100.0,30.0
"Single ZIGPD (basin, log(sdi))",single,zigpd,basin,25,3.325404564885,2.028602029964541,38.197895646728355,1.3836173480696214,0.4183224309996838,269.7294216385976,303.3346816362955,5279.18988414702,0.09646300054237698,0.6091106290672451,0.3784225440431893,-1.5464081978852326,0.8907021542941609,0.34116692350384303,396.0,11.0
"Single ZIGPD (basin, no log)",single,zigpd,basin,25,3.1363969926084794,1.9464414320032255,36.04965189641795,1.3672230382221453,0.512695762598564,269.81678363927307,304.1435614215872,5281.682762105641,0.08087623004170942,0.6195227765726681,0.4137514321949609,-1.4031985942086838,0.8906667540830442,0.3408558169721876,386.0,12.0
"Single ZIGPD (year, log(max_wind_speed) & log(sdi))",single,zigpd,year,25,2.471808883639843,1.3743316014943345,24.287881467146388,1.3321326888154765,0.43063568441856687,257.86075510526683,305.6330568927178,5288.2644402073,0.02580542966273197,0.6383224873463486,0.5379748095229338,-0.6191169547452164,0.8955114912794014,0.34003443578920634,308.0,2.0
"Single ZIGPD (year, log(max_wind_speed))",single,zigpd,year,25,1.6538362166179812,0.8451880375609753,15.000853720147779,1.3776604194900126,0.41162845815495963,275.38180318824203,306.78068607495953,5295.432296173182,0.009514576589502863,0.641648590021692,0.6908684979416356,-1.0504283713741458e-05,0.8884117362792091,0.33913990069925537,99.0,16.0
"Single ZIGPD (year, log(sdi))",single,zigpd,year,25,2.174081284171796,1.0231815080394595,19.751404279680322,1.3028358544437992,0.2589109782779607,255.94689237007827,304.639460992493,5285.548523530533,0.060364317530636306,0.6190889370932755,0.5936254108962666,-0.31669917742788556,0.8962870131808018,0.34037337713796034,254.0,1.0
"Single ZIGPD (year, no log)",single,zigpd,year,25,1.6119258003772383,0.8592409568678167,15.042510355901557,1.2218521355328842,0.0676088452423262,261.49288969213575,303.9764825369984,5284.748479601154,0.056334736263384325,0.6524945770065076,0.6987023026401965,-0.0027874844545787703,0.8940397034290187,0.3404732211319996,91.0,6.0
"Single ZIGPD (basin_year, log(max_wind_speed) & log(sdi))",single,zigpd,basin_year,25,1.8527589508177038,0.9480442325904395,16.240033230496834,1.417079148965775,0.3131647823935095,292.86136007562914,305.45670179389873,5292.794796643636,0.04778635479854399,0.6354302241503977,0.6536862890875643,-0.08261863780466339,0.8813287940474052,0.3394690557339183,216.0,29.0
"Single ZIGPD (basin_year, log(max_wind_speed))",single,zigpd,basin_year,25,1.5524483679361958,0.8532254424466114,15.195480699756605,1.3378293818235059,0.17008329705973818,292.1847252651059,309.9342003281994,5298.679063875052,0.0406280761865124,0.6481561822125813,0.7098196961549386,-0.012985034110934768,0.8816029752126281,0.33873471013012757,21.0,28.0
"Single ZIGPD (basin_year, log(sdi))",single,zigpd,basin_year,25,1.8271843203778904,1.1912363340387147,18.75705878562199,1.3371387892539508,0.16977472513927544,277.76929762788586,300.7706362679308,5266.512423129074,0.11793872893463973,0.6276211135213304,0.658466643903239,-0.2504125541799045,0.8874442926933278,0.3427490470545975,213.0,19.0
"Single ZIGPD (basin_year, no log)",single,zigpd,basin_year,25,1.6156484436674874,0.8757398145635348,15.43686970280477,1.3321445438058481,0.12211393273305055,286.39808058285513,309.27477454128734,5279.52241812827,0.09343743316617852,0.6433839479392625,0.6980064741776324,-0.029076887492754278,0.8839477983831704,0.3411254238816066,92.0,24.0
"Single ZIGPD (island, log(max_wind_speed) & log(sdi))",single,zigpd,island,25,1.860330652151693,0.923911234122519,16.01159695334746,1.388577686503193,0.3468731529448011,278.1963812739642,305.55084514065703,5292.950648048869,0.02194178003364801,0.6302241503976862,0.6522710029891017,-0.06739025940897103,0.8872712328833561,0.3394496057684805,217.0,21.0
"Single ZIGPD (island, log(max_wind_speed))",single,zigpd,island,25,1.7174083095133377,0.8823792771856737,15.277746985489472,1.373563863653594,0.5007672345120281,283.7017086773124,306.7521589457967,5295.876666266374,0.025273790183122372,0.636587129428778,0.6789857393176147,-0.018469198640236106,0.8850404031079617,0.33908444413830097,128.0,23.0
"Single ZIGPD (island, log(sdi))",single,zigpd,island,25,3.354982602941591,2.1056322068524085,39.302793484553796,1.3444577242875027,0.38647175268004275,260.0936026771511,303.93495555492035,5285.352497022722,0.0585455554847374,0.6101229211858279,0.3728938809020038,-1.6200646353519743,0.8946067126018886,0.34039784088146086,398.0,4.0
"Single ZIGPD (island, no log)",single,zigpd,island,25,2.7153251356076584,1.6784163644949694,28.68949301462074,1.336803753289212,0.4020714792003803,267.8841707615567,302.8857076720498,5285.893460529155,0.055580705090246166,0.6159074475777295,0.4924572764141383,-0.9125441066505069,0.8914498737843899,0.34033032964222965,347.0,9.0
"Single ZIGPD (island_basin, log(max_wind_speed) & log(sdi))",single,zigpd,island_basin,25,1.7139976506332764,0.8412201126158795,15.08262832241822,1.406788925324912,0.23336231471573762,298.74452799780863,301.40983823071116,5295.894288359826,0.03494502336901624,0.6323933477946493,0.6796232523264651,-0.0054618914367148275,0.8789448584132663,0.3390822449338211,127.0,33.0
"Single ZIGPD (island_basin, log(max_wind_speed))",single,zigpd,island_basin,25,1.6638894078597584,0.8540474252845895,14.983864319040794,1.394373028927433,0.5226174741280345,295.02934022489416,303.93160197173114,5294.052534730862,0.038231957429896116,0.6387563268257411,0.6889893770965221,0.0011220698940916929,0.8804503004874212,0.3393120923604427,104.0,31.0
"Single ZIGPD (island_basin, log(sdi))",single,zigpd,island_basin,25,3.1318418930128846,1.8980313517865033,34.72371483254463,1.3850829254248649,0.3344335307784341,277.6152835218546,303.22714874853466,5280.171627390452,0.07510181766399254,0.613882863340564,0.414602861596411,-1.3148068922009823,0.8875067011984706,0.34104440377343104,385.0,18.0
"Single ZIGPD (island_basin, no log)",single,zigpd,island_basin,25,2.938806045456258,1.7726903184947649,31.24007479571622,1.3705411777558572,0.4872831892096593,275.1421006703853,306.6557177397629,5278.555059043559,0.10884507621999785,0.6205350686912509,0.4506847062837398,-1.08257500093917,0.8885088668356491,0.3412461484957696,371.0,15.0
"Single ZIGPD (island_year, log(max_wind_speed) & log(sdi))",single,zigpd,island_year,25,2.657275349644286,1.5337817594382182,26.90864213355896,1.3536875890944575,0.41366510156813396,264.3119916493661,304.45048195074764,5287.4774617823605,0.041574340692214655,0.6258857556037599,0.5033078173254509,-0.7938262242654006,0.8928973669019963,0.3401326492325977,335.0,8.0
"Single ZIGPD (island_year, log(max_wind_speed))",single,zigpd,island_year,25,1.6367536906749691,0.8499132613396783,14.944708397024947,1.3754265028083819,0.36983814420167205,281.3839414165015,306.0928414869499,5293.229150062694,0.03212120203482595,0.6367317425885756,0.6940615268828649,0.0037323435525948856,0.8859795923403235,0.3394148492352612,98.0,22.0
"Single ZIGPD (island_year, log(sdi))",single,zigpd,island_year,25,2.1105848004759595,1.0827623957279844,18.23370642136693,1.309182700724622,0.23573284204252512,260.2270292447122,303.46771637873326,5280.902898556448,0.09660765942091032,0.6180766449746927,0.6054940368116299,-0.2155240157366658,0.8945526464332603,0.3409531424923218,238.0,5.0
"Single ZIGPD (island_year, no log)",single,zigpd,island_year,25,2.22606290485051,3.034809288084361,44.56378666477974,1.343930958718114,0.18303545307728153,273.1903277745139,304.4611968697337,5287.559341048721,0.04938865546484387,0.6112798264642082,0.5839091183647731,-1.9707812373094193,0.8892997504238386,0.3401224308524785,268.0,13.0
"Single ZIGPD (island_basin_year, log(max_wind_speed) & log(sdi))",single,zigpd,island_basin_year,25,1.7843588710199296,0.9225255868114295,15.996158669276477,1.4139106933512475,0.2034064745217088,291.44937593173,305.0236510030831,5291.071786602522,0.04133960697731325,0.6323933477946493,0.6664714846204313,-0.06636108823464237,0.8819009482609182,0.3396840841816787,199.0,27.0
